KONAMI ID,レアリティ,カード名,リンク
12238,UR,天翔の竜騎士ガイア,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12238,,,,,
12239,R,真実の名,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12239,,,,,
12240,N,串刺しの落とし穴,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12240,,,,,
12241,R,ディノンの鋼鉄騎兵,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12241,,,,,
12242,SR,神の摂理,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12242,,,,,
12243,SR,Kozmo-フェルブラン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12243,,,,,
12244,R,Kozmo-シーミウズ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12244,,,,,
12245,N,Kozmo-デルタシャトル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12245,,,,,
12246,UR,Kozmo-ダークエクリプサー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12246,,,,,
12247,N,Kozmo-エナジーアーツ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12247,,,,,
12248,R,怪粉壊獣ガダーラ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12248,,,,,
12249,R,壊星壊獣ジズキエル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12249,,,,,
12250,UR,妨げられた壊獣の眠り,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12250,,,,,
12251,N,青き眼の巫女,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12251,,,,,
12252,SR,青眼の双爆裂龍,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12252,,,,,
12253,UR,青眼の亜白龍,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12253,,,,,
12254,R,魔帝アングマール,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12254,,,,,
12255,N,ジャンク・チェンジャー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12255,,,,,
12256,N,ジャンクリボー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12256,,,,,
12257,R,スターダスト・チャージ・ウォリアー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12257,,,,,
12258,SR,究極幻神 アルティミトル・ビシバールキン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12258,,,,,
12259,SR,No.37 希望織竜スパイダー・シャーク,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12259,,,,,
12260,UR,No.38 希望魁竜タイタニック・ギャラクシー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12260,,,,,
12261,N,No.35 ラベノス・タランチュラ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12261,,,,,
12262,N,No.84 ペイン・ゲイナー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12262,,,,,
12263,R,No.77 ザ・セブン・シンズ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12263,,,,,
12264,N,帝王の凍気,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12264,,,,,
12265,SR,九十九スラッシュ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12265,,,,,
12266,R,輝望道,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12266,,,,,
12267,SR,幻影騎士団シェード・ブリガンダイン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12267,,,,,
12268,N,幻影騎士団ダーク・ガントレット,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12268,,,,,
12269,N,幻影騎士団トゥーム・シールド,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12269,,,,,
12270,N,ダーク・アドバンス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12270,,,,,
12271,R,王魂調和,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12271,,,,,
12272,R,レッド・スプレマシー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12272,,,,,
12273,R,エンジェル・トランペッター,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12273,,,,,
12274,N,EMオオヤヤドカリ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12274,,,,,
12275,N,EMオッドアイズ・ライトフェニックス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12275,,,,,
12276,N,EMオッドアイズ・ユニコーン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12276,,,,,
12277,N,EMホタルクス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12277,,,,,
12278,R,SR電々大公,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12278,,,,,
12279,R,SRパチンゴーカート,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12279,,,,,
12280,N,月光蒼猫,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12280,,,,,
12281,N,月光紫蝶,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12281,,,,,
12282,N,月光白兎,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12282,,,,,
12283,N,月光黒羊,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12283,,,,,
12284,N,月光狼,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12284,,,,,
12285,SR,月光虎,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12285,,,,,
12286,N,RR-アベンジ・ヴァルチャー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12286,,,,,
12287,R,RR-ペイン・レイニアス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12287,,,,,
12288,N,RR-ブースター・ストリクス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12288,,,,,
12289,N,BF-弔風のデス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12289,,,,,
12290,SR,白き霊龍,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12290,,,,,
12291,N,青き眼の護人,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12291,,,,,
12292,SR,青き眼の賢士,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12292,,,,,
12293,N,青き眼の祭司,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12293,,,,,
12294,SR,太古の白石,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12294,,,,,
12295,N,竜魔王レクターP,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12295,,,,,
12296,R,アモルファージ・ガストル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12296,,,,,
12297,N,アモルファージ・ルクス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12297,,,,,
12298,N,アモルファージ・プレスト,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12298,,,,,
12299,N,アモルファージ・キャヴム,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12299,,,,,
12300,R,アモルファージ・オルガ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12300,,,,,
12301,N,アモルファージ・ヒュペル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12301,,,,,
12302,R,アモルファージ・ノーテス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12302,,,,,
12303,SR,アモルファージ・イリテュム,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12303,,,,,
12304,R,ダイナミスト・スピノス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12304,,,,,
12305,N,電子光虫-コクーンデンサ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12305,,,,,
12306,R,電子光虫-センチビット,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12306,,,,,
12307,R,電子光虫-ウェブソルダー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12307,,,,,
12308,R,レッドアイズ・トゥーン・ドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12308,,,,,
12309,R,龍大神,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12309,,,,,
12310,R,天魔大帝,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12310,,,,,
12311,R,裏風の精霊,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12311,,,,,
12312,UR,浮幽さくら,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12312,,,,,
12313,R,修禅僧 ゲンドウ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12313,,,,,
12314,SR,ブンボーグ009,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12314,,,,,
12315,R,サイコロプス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12315,,,,,
12316,SR,虚竜魔王アモルファクターP,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12316,,,,,
12317,SR,幻奏の華歌聖ブルーム・プリマ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12317,,,,,
12318,R,月光舞猫姫,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12318,,,,,
12319,SR,月光舞豹姫,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12319,,,,,
12320,UR,月光舞獅子姫,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12320,,,,,
12321,UR,クリスタルウィング・シンクロ・ドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12321,,,,,
12322,SR,HSR快刀乱破ズール,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12322,,,,,
12323,R,A BF-涙雨のチドリ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12323,,,,,
12324,UR,青眼の精霊龍,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12324,,,,,
12325,UR,RR-アルティメット・ファルコン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12325,,,,,
12326,SR,電子光虫-スカラジエータ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12326,,,,,
12327,R,電子光虫-コアベージ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12327,,,,,
12328,UR,電子光虫-ライノセバス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12328,,,,,
12329,N,フォルテッシモ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12329,,,,,
12330,R,RUM-スキップ・フォース,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12330,,,,,
12331,N,光の霊堂,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12331,,,,,
12332,N,光の導き,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12332,,,,,
12333,SR,真竜の目覚め,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12333,,,,,
12334,N,アモルファスP,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12334,,,,,
12335,R,アモルファージ・インフェクション,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12335,,,,,
12336,R,光虫基盤,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12336,,,,,
12337,SR,儀式の下準備,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12337,,,,,
12338,R,融合識別,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12338,,,,,
12339,SR,チューナーズ・ハイ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12339,,,,,
12340,UR,ブンボーグ・ベース,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12340,,,,,
12341,SR,無念の手札,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12341,,,,,
12342,N,リサイコロ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12342,,,,,
12343,N,月光輪廻舞踊,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12343,,,,,
12344,N,アモルファージ・ライシス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12344,,,,,
12345,N,ダイナミスト・エラプション,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12345,,,,,
12346,N,光虫異変,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12346,,,,,
12347,SR,波紋のバリア -ウェーブ・フォース-,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12347,,,,,
12348,N,ワンダー・エクシーズ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12348,,,,,
12349,R,仁王立ち,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12349,,,,,
12350,R,フレンドリーファイア,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12350,,,,,
12351,SR,揺るがぬ絆,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12351,,,,,
12352,SR,天使の涙,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12352,,,,,
12353,R,エルフの聖剣士,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12353,,,,,
12354,UR,破滅竜ガンドラX,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12354,,,,,
12355,SR,暗黒騎士ガイアロード,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12355,,,,,
12356,R,レモン・マジシャン・ガール,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12356,,,,,
12357,UR,守護神官マハード,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12357,,,,,
12358,SR,チョコ・マジシャン・ガール,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12358,,,,,
12359,R,アークブレイブドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12359,,,,,
12360,R,巨神竜フェルグラント,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12360,,,,,
12361,R,巨竜の聖騎士,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12361,,,,,
12362,N,巨竜の守護騎士,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12362,,,,,
12363,N,巨神竜の遺跡,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12363,,,,,
12364,SR,復活の福音,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12364,,,,,
12370,R,月光紅狐,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12370,,,,,
12371,UR,EMスライハンド・マジシャン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12371,,,,,
12372,SR,EMキングベアー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12372,,,,,
12373,R,EMブランコブラ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12373,,,,,
12374,R,EMモモンカーペット,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12374,,,,,
12375,R,EMインコーラス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12375,,,,,
12376,SR,EMロングフォーン・ブル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12376,,,,,
12377,N,EMギッタンバッタ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12377,,,,,
12378,SR,EMドラマチックシアター,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12378,,,,,
12379,R,EMショーダウン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12379,,,,,
12382,N,創世の竜騎士,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12382,,,,,
12383,R,シュルブの魔導騎兵,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12383,,,,,
12384,R,烏合無象,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12384,,,,,
12385,N,Kozmo-パーヴィッド,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12385,,,,,
12386,R,Kozmo-ダーク・エルファイバー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12386,,,,,
12387,R,Kozmo-ランドウォーカー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12387,,,,,
12388,R,Kozmo-ダークプラネット,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12388,,,,,
12389,N,Kozmo-エピローグ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12389,,,,,
12390,R,雷撃壊獣サンダー・ザ・キング,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12390,,,,,
12391,N,対壊獣用決戦兵器スーパーメカドゴラン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12391,,,,,
12392,N,壊獣の出現記録,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12392,,,,,
12393,N,マイルド・ターキー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12393,,,,,
12394,N,ゴースト・ビーフ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12394,,,,,
12395,N,輝神鳥ヴェーヌ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12395,,,,,
12396,N,原初の叫喚,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12396,,,,,
12397,R,鬼くじ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12397,,,,,
12399,SR,クリアクリボー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12399,,,,,
12400,N,EMボットアイズ・リザード,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12400,,,,,
12401,N,EMドラネコ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12401,,,,,
12402,N,EMエクストラ・シューター,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12402,,,,,
12403,N,EMバリアバルーンバク,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12403,,,,,
12404,N,EMゴムゴムートン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12404,,,,,
12405,N,EMバブルドッグ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12405,,,,,
12406,N,EMラディッシュ・ホース,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12406,,,,,
12407,N,EMライフ・ソードマン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12407,,,,,
12408,R,曲芸の魔術師,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12408,,,,,
12409,R,DD魔導賢者トーマス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12409,,,,,
12410,R,DD魔導賢者ニコラ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12410,,,,,
12411,N,BF-逆巻のトルネード,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12411,,,,,
12412,SR,BF-朧影のゴウフウ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12412,,,,,
12413,N,レッド・ウルフ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12413,,,,,
12414,N,レッド・ガードナー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12414,,,,,
12415,R,レッド・ミラー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12415,,,,,
12416,N,マジシャン・オブ・ブラック・イリュージョン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12416,,,,,
12417,N,マジシャンズ・ローブ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12417,,,,,
12418,R,マジシャンズ・ロッド,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12418,,,,,
12419,UR,真竜剣士マスターP,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12419,,,,,
12420,N,メタルフォーゼ・スティエレン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12420,,,,,
12421,N,メタルフォーゼ・シルバード,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12421,,,,,
12422,N,メタルフォーゼ・ゴルドライバー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12422,,,,,
12423,N,メタルフォーゼ・ヴォルフレイム,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12423,,,,,
12424,SR,真竜皇アグニマズドV,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12424,,,,,
12425,N,ダイナミスト・アンキロス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12425,,,,,
12426,N,トラミッド・ダンサー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12426,,,,,
12427,N,トラミッド・ハンター,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12427,,,,,
12428,N,トラミッド・マスター,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12428,,,,,
12429,UR,トラミッド・スフィンクス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12429,,,,,
12430,SR,不知火の隠者,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12430,,,,,
12431,SR,トゥーン・ブラック・マジシャン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12431,,,,,
12432,SR,スケープ・ゴースト,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12432,,,,,
12433,SR,ブロックドラゴン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12433,,,,,
12434,SR,天照大神,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12434,,,,,
12435,SR,黒竜の忍者,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12435,,,,,
12436,SR,マジック・ストライダー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12436,,,,,
12437,R,放電ムスタンガン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12437,,,,,
12438,N,トーテム・ファイブ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12438,,,,,
12439,R,チューニングガム,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12439,,,,,
12440,R,レッカーパンダ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12440,,,,,
12441,UR,妖精伝姫-シラユキ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12441,,,,,
12442,R,メタルフォーゼ・アダマンテ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12442,,,,,
12443,R,メタルフォーゼ・オリハルク,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12443,,,,,
12444,R,メタルフォーゼ・カーディナル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12444,,,,,
12445,R,涅槃の超魔導剣士,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12445,,,,,
12446,R,A BF-雨隠れのサヨ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12446,,,,,
12447,R,A BF-五月雨のソハヤ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12447,,,,,
12448,UR,A BF-神立のオニマル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12448,,,,,
12449,UR,レッド・デーモンズ・ドラゴン・タイラント,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12449,,,,,
12450,SR,瑚之龍,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12450,,,,,
12451,SR,虚空の黒魔導師,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12451,,,,,
12452,R,超カバーカーニバル,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12452,,,,,
12453,R,月光香,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12453,,,,,
12454,R,デストーイ・サンクチュアリ,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12454,,,,,
12455,N,魔神王の禁断契約書,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12455,,,,,
12456,SR,黒の魔導陣,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12456,,,,,
12457,N,イリュージョン・マジック,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12457,,,,,
12458,R,黒魔導強化,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12458,,,,,
12459,N,メタモルF,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12459,,,,,
12460,SR,錬装融合,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12460,,,,,
12461,R,トラミッド・フォートレス,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12461,,,,,
12462,R,トラミッド・クルーザー,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12462,,,,,
12463,R,トラミッド・キングゴレム,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12463,,,,,
12464,SR,コズミック・サイクロン,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12464,,,,,
12465,SR,強欲で貪欲な壺,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12465,,,,,
12466,UR,半魔導帯域,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12466,,,,,
12467,SR,魂のカード,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12467,,,,,
12468,N,融合死円舞曲,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12468,,,,,
12469,N,キング・スカーレット,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12469,,,,,
12470,R,マジシャンズ・ナビゲート,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12470,,,,,
12471,N,メタルフォーゼ・カウンター,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12471,,,,,
12472,N,メタルフォーゼ・コンビネーション,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12472,,,,,
12473,N,古代遺跡の目覚め,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12473,,,,,
12474,R,破壊剣の追憶,https://www.db.yugioh-card.com/yugiohdb/card_search.action?ope=2&cid=12474,,,,,
